file_path,sound_label,source
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_7.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L4_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_7.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L5_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_7.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L6_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_7.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-11-32-30-L8_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L1_9.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L2_9.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L4_9.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_0.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_12.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_13.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_14.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_1.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_2.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_3.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_4.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L5_9.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L6_9.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_0.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_10.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_11.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_12.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_13.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_14.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_1.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_2.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_3.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_4.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_5.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_6.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_7.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_8.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-26-12-04-27-L8_9.wav,0,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L1_0.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L1_12.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L1_1.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L4_14.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L5_9.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L6_15.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-08-35-L8_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L1_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L1_12.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L1_3.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L1_6.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L1_7.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L1_8.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L2_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L2_12.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L2_13.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L2_14.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L4_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L4_7.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L5_0.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L5_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L5_12.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L5_7.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L5_8.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_10.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_11.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_12.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_13.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_2.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_3.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_5.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L6_9.wav,1,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L8_13.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L8_1.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L8_2.wav,2,hf_lung
C:\Users\ASUS\Desktop\CAPSTONE_JOURNAL\DATASET\HF_LUNG_V1\extracted\train\trunc_2019-06-30-10-43-05-L8_5.wav,1,hf_lung
