spec_path,label,status
./data/coughvid_spectrograms\coughvid_f3b672d0-24a8-45d2-9c4d-d7eb618bfb88.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f3bc8a3e-3fe7-46a2-936f-1f6ae0cdab86.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f3bdd3ab-aac5-42ca-9c3e-36475ee47349.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f3eccb5d-77c6-4219-8b72-a21c980ea0fb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f3f3c99e-8b61-434e-8a51-665ac07c056a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f3fd464e-a95c-4588-96d9-4fc705821a75.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f411b0fa-7084-401f-8511-6ad0ba3a052c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f418f9a0-21a6-42f2-91e4-d857023e6216.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f42c7787-9f6c-4029-84a4-fb1cd6083162.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4394d12-ad4c-4ae5-9cb9-d6095733e663.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f43b29e6-ecb2-4e63-949d-dd93b7e1eb49.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f44aa535-ade3-4a48-95c8-d1753d072587.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f46e2733-fa94-4e29-8144-435333b7eba9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4aab82d-f40e-4987-a035-e2c225bd00e9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4b7375e-0be2-4eac-904a-239ff4c1ba3f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4bae0d4-1717-4987-a5fc-9eb3b3f362c8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4d06640-6eaf-40e8-a96e-3ffd924cd7ef.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4d562e6-1bf5-4016-9c6d-86c7b84fd11f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4d6b56c-6d0a-47e5-b318-c6e53e55e5a4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f4f410c0-64fb-427d-a3bf-b9b6a546832a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f504d41c-13e5-4d7a-9a91-0436aab969cf.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5069361-fd20-4501-8ceb-05fc5007ce96.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5109661-607c-4e20-8dda-224bc1931a44.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f51b46dc-39c6-46ef-8527-c3af49a2e475.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5200c1d-978d-4e29-be7c-fba56678f81f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f53336a7-3a83-4e85-9563-c8313bc15c17.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f53e3e76-baec-4c84-8d8c-3478bdb75b88.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f54a4a13-831f-4b89-856a-d7697cda9be7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f54b3501-cc8a-40f7-a519-de7c99135ff8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f54cf756-8833-4c70-9c33-4186a42a19d5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f551d6e4-4d4f-4f6e-b79f-536d901410ca.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5531d66-e612-41c3-b7c1-658fe7922f34.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f55dd1d0-d2ec-4437-903d-7579dce3cb42.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f55ff264-963d-4cf0-a563-3a7dbf4d9b39.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f56502bb-3e65-45ba-8b97-9e71fd9af8dd.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f57ac336-3a78-4571-9a3f-b8beabbb43e7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f58853ec-9808-4fec-a4aa-75e8589be0c9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f58e05ff-1fa5-4600-bcc6-aa91e65a4396.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5964c12-9f66-4229-9233-1300334f1ead.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f59b8c5d-68ea-4d42-bec4-c80c5711e669.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f59ed4bb-3971-47c4-a60d-bb2d2a219203.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5a36e3a-28f9-461d-970e-c95ff38f4740.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5a8d70d-468d-4884-9229-c486d0df1bc9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5afa857-e4c0-4f97-afdf-ee9ecd3a099c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5b8f8e8-8480-483f-8d49-2cb53aa22e8a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5bb19f3-8540-4a16-81cf-247e55742678.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5c16f59-734b-4148-9378-ba514303de5d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5c41f7a-f388-4f69-b930-cb959d6730b9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5c439ce-a7a1-47b0-a89e-29588660eae1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5ca2749-162b-4d91-81dc-ac82289aed0d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5cbf9d2-1d4b-4296-b85e-0cabca9e1d81.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5dd8e7b-6ec9-4446-bd62-89bec6cceb37.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5e4c9ed-6a33-4fb3-8969-7b434c890452.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5e6b92a-788e-4d3b-bff4-9a5be79ef1e8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5f0501a-f976-4bbc-8240-3e5fa7673856.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5f5b71b-4892-4b9f-9660-54562921acd8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f5fd3bda-c2dc-4ccc-bbef-88d71d34c0e5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f61cd4dd-41f0-492d-8a4c-a03f48ecdecb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f621bcdc-5299-45ed-8639-3278028ec840.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f623efa6-acb0-46be-961a-1213ffeaa7c1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f62c314d-fe92-492d-ae58-ea092f1b20b3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f63f16b0-3b10-40ae-86bd-93a5d956fb70.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f63fdfe6-071c-480e-bbdb-85cc44accd49.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f643338e-6d35-4c27-b33d-0dcf4cda367f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6444688-24d0-470f-8b06-13bb81536cb6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f645f3b2-3a14-4da0-bb98-4a36eb03ed32.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f647ed62-b315-4d1c-a60f-4df98ccc99e8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f648c8d2-86db-4f23-a1b9-a0b437cef2e0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6545c93-48c3-4434-9793-90d1d19d30cd.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f65c89a8-924c-42de-b41b-38b06dfea865.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f669d522-597a-431f-b398-3209fade190a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6743aab-7439-4163-a2f6-fa8a9ab12687.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f67af5d7-0e7a-4acd-b85b-16616d0c0d11.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f67af69f-fbe1-4fdb-9d54-ae5e6da9b9b5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f68bc691-4e09-40aa-b7d1-856b4c157f27.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f68f023c-65dd-4e04-9120-f5e796e679ac.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f69ca8db-98ef-469a-91ce-f124e335f835.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6a6ce12-571f-4e4e-9b18-6fd3592db3c8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6b33953-c949-4e41-af71-3a7f48def235.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6b63555-a974-4879-88f7-6302464721a2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6cf1903-b1a6-4420-9eb9-839f5dcadb44.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6d253ab-64b6-4bb0-932d-8b3ce932eb13.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6dc47c2-d5f1-4153-b9a9-7ee1419cbae5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6e0bf01-3af7-4bf2-9eaa-b930e9cd3163.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6e7a2e2-46c1-411c-ab2a-478eb429ead3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6f87792-9e59-4dfd-a523-417242d4aa74.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f6fff9ad-86e1-4310-b956-dc6ed9208da8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7050c5b-5dea-4c9b-b8be-06fc3e2f1b84.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7230408-ce79-455e-9fdb-32b99cd95b85.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f72be493-23e1-4e19-97fd-94ed31dc9223.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f74c0bc5-65ab-417c-b039-563afca97836.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f74c2e12-cb93-4487-a715-09e97580c895.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f76b3127-9c87-42ad-a745-6db235e9d632.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f772701f-0b83-4091-9b82-5558aff2daec.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f778b9c9-a1bb-4466-89d6-7566be3a1663.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f780d9d3-f68d-49c1-914f-c28cc0784759.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f78b1d7b-ca78-462e-a698-02b2a67940e7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7973942-dc3e-486d-b2fc-bdc6f42d8227.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7bdbe37-e5a7-4ea5-a6c2-6b1c5a066695.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7c4f45d-4873-405b-a33c-c7dc20894f09.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7c58675-8e00-41ea-81ce-c9ea5c6f52cd.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7cbe34b-332d-4601-9fa5-4d8c08393b22.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7cfc8b1-0477-44e5-b284-40922f204ab4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7efb04e-0a77-435c-b958-48664e5dec8d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7f1573b-d0e2-41a1-9575-dfbcb4e32bb0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f7f1f29e-791f-49d5-bd8a-5cb2442b6bdd.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f831d1b2-e43a-4701-8405-1e8c97a12d00.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f834b755-d1e4-4779-8d66-47f865990e7c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f83af0e8-b27a-4d23-9fa1-511f7555ffb2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f83bac77-e14c-463d-a61e-7269688db981.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f849e1f9-ad92-44c1-b4cb-3fe8c66e1214.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f855e7bf-9b83-469b-a70f-4cbe44cfed26.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f878fe55-b1b5-4d00-a66b-f8b2e5f739a4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f880ef41-35f5-4ddc-9c48-c4e6e76dc154.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f887bc76-4c4d-4c78-8fc8-93c98d82956e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f88b64bc-aec0-4511-9216-fb79d215cbb6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f88f7666-62f1-42b2-8300-86616db94942.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8b9dc25-3486-40ca-8e18-1671afd6f2b7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8be2b28-aee1-40b6-8c95-674c052bfbad.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8c6eead-96b2-4a5a-80aa-63a12e7dadbb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8ca1e1d-4660-4739-ae76-cf0b10de2540.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8dd68d7-d1ad-474b-8b5f-da8fb0ae115e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8e542cd-28a5-484d-98aa-7249469ce78a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f8eb36ba-e1ab-4bb7-9058-db0b88479fbb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f909ce5c-86ef-420c-ad88-3d81c8d6acb2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9144621-a450-411a-b4f6-9a29e617358f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9275e85-e63f-4d78-bd2f-543ed2acd3c4.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f92f1bf8-38a9-4043-9b06-c87fcc614a6e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f930602c-d0c5-4f91-ba64-9f86dff15d78.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f942b766-ef1e-42e7-826d-40e053414824.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f94e2b01-d8eb-4bda-bc26-418c16f228b9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9571339-8645-4d28-8750-11dcf19de78d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f964265c-2f67-406b-b15a-c3daf2728db7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f96f2932-aa02-4798-b634-eafc7f064a4c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f98f260a-8af0-47e4-b761-8fe9ce30ef91.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f995b8ba-f420-4e28-8fca-373d3168b26a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f99d9bbb-e00e-4150-83ed-e3537d7b865d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9a73dc7-95c6-4e96-9f48-e9d3d9db818b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9b020ec-7bde-41fe-9f93-f10c06abc08c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9bc52a5-b269-40c7-b372-c1814084b7f0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9bfbe2f-d9bd-46ae-a859-18ef7b118bc5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9c4e39b-ad65-47a2-98bd-af70af6749a8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9c950cd-6d37-4598-bf31-bd47cdf1a720.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_f9fe23e9-9bde-4a9c-8aca-fcc252cc0509.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa011cb7-cb93-4a12-a1b0-c4e0301321e2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa0be450-a00d-4f3f-a707-5e11251852e6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa1f3ba1-e043-474d-b42e-a3b84f6f41b9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa21a3ce-cebb-4efd-839c-5f43458a224f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa2b79f3-d81b-477e-b6b1-f9bf7dd6e9c5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa319312-3eb5-4f2b-9237-387537bdd742.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa3cbbd0-dcbb-4ce7-a658-d87644a69946.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa4901d6-93a8-40b6-8bd4-deb573ce10bb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa533eb0-660e-4501-8e28-6f9a430f91bf.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa539351-bc4d-4424-8fd5-4ca7a009111b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa55e2f9-6249-4c3b-8651-506b4f7979a0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa55fa69-fefd-4945-93bb-10a944434994.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa5639fe-1c2b-4e39-a735-260543d5a1d7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa5a2353-99a5-4b55-b33c-3075fc559a5f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa641666-b850-48eb-85be-989e3c466ddb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa65667a-6f1c-4fc8-b5de-7d82395bcc1b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa8c3fd6-f060-4dc9-b572-8478f632eb86.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa943209-48e9-4dda-b66e-10e937988b37.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa99f637-d8a3-4bfb-82e0-68b7af35c87a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fa9f0ded-b67b-4c83-8e51-171a1478dd89.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_faaabbdb-8b74-470d-bcaa-87a8f8c1168c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_faab3885-5d33-49da-bd75-fe213bd458a8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fabe093d-09e0-4321-8f04-26626075d058.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fac54acc-602e-45d7-8b4c-ed926bd9fd5c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fac79dc6-06d4-49c6-8edb-da250689b8a5.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fad267ef-789c-43aa-82ae-3d445a8b2b64.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fad3aa40-0ee9-42b9-813e-266711e3dbdf.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fad697fe-5d66-40d4-8822-9a489209db76.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_faf79597-3c26-49bb-92b1-1518c686c9e1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fafccc34-9c5e-4530-bbd8-ea29b4514bea.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb1234a1-0fd5-4b9e-b1b9-688246fe2255.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb1a7f7c-7b2a-428a-bf15-83f8eb8386eb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb2c485a-0c72-40ac-adaa-3284e983fe0c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb2c5d95-eb2e-410c-a226-dbb061b88746.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb3e67fd-8b81-49f0-b6fb-178903f2c79a.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb4bcd3b-f23c-4e0e-afd1-5e3a661eddf6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb514a8a-88db-4b2e-90b1-699f54cc95e1.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb57283d-225b-4d45-9856-29fa1b140adb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb58bb77-ac4c-449b-82ff-96a8a1bd2b45.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb6cebad-2a44-421a-a134-8b5a9d3b31af.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb805388-5c54-435b-b9c0-6ac573ce9a2e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb880c3c-ca39-4456-80f2-a5f6c20614ae.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fb8ea05a-e6fc-4083-bfb9-a045fbe89413.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fba9f10e-22c6-442c-99a8-2c10791a5708.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbb906ec-5f35-4a8c-8a04-4597f349287c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbbdc217-c33e-4c96-adaa-394e7853582f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbcd0f5a-5778-43a2-ac82-52e2077f5e9b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbd315ff-0494-4b44-a5c3-d0e1d2493208.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbe0eeb1-a53c-4a99-8f03-6b270c117e9f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbe802c9-19c6-42b5-a52f-a345a3c8f0e6.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbe8dbbf-646d-4f48-802c-2ecd07e140da.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fbf957b5-2dbe-449d-bbeb-471cab9e360d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc00cf62-beec-47d0-bc54-1cb99f3e5071.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc040338-1742-48a4-ba6f-597f4d593abc.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc05ece6-c735-4dde-ad6f-90b7ba988125.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc130177-f117-4721-98c7-f7a2623c61b7.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc2e7526-cfab-4057-8c75-c2cbc0f1654d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc40bfab-4770-4a18-babc-c492b6d5c5ff.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc4fa3c9-0643-4a10-a338-4145acd3c87f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc6322de-16af-4b0a-8c19-8d16667a93d9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc6a34fe-7f14-42e1-8483-d1a8f68a8d88.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc9792e4-7125-4943-982f-a372ac3547b8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fc9f2448-d352-4d8f-82d0-c52bc683bb6e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcaa4c03-ff03-4098-b618-50ad90b43773.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcb48486-a405-4428-a5ed-9213f6d28946.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcb50bad-93f0-4198-96e5-6858c84c5691.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcbe03ce-623e-478a-800d-7bf44af21d67.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcc633ed-7bad-41c8-b7cd-13d9d8dbb8c2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcd08aff-c6bf-4efe-80c9-b51556eab298.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcd1ff4d-5194-48e4-9b82-bc2b5dcc42fb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fcdb6ffc-ce69-49c8-9516-92ebbb529e11.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fce19545-4bd4-40f5-8c12-19ec7cee4d18.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fce2785d-edab-486d-bb63-cceaf342be87.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd0859a7-9b11-405f-b151-6f21048f50bd.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd1efc4d-3425-4df1-8467-bd728df07dd3.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd239fd3-3cf9-4e90-af49-9d6c71ead9ce.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd32d6fd-8481-4e33-bd88-e02d10cd5e9d.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd4fec4f-ae26-4264-80b6-2277e46b7a22.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd539137-fb1b-450d-a25f-af68d02c2d36.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd737a9d-0a57-484d-8873-c7fbe42cf615.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd8cef28-dd97-4f19-9b04-c05a991d2aa0.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd8d619b-1c8f-4361-8027-571f42c9d8c2.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd90c402-9d15-44db-aff6-50b1a0b8d52f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fd9c0574-c559-4301-bab9-bbf45e64ed40.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fdb96ef0-b66e-4008-a49d-16461ef07295.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fdbea893-36fe-4773-abc2-b1ff456ec925.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fddef517-912c-4609-9321-19c11a22abd9.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fde994f5-9d16-4d4f-82e7-3daf6e3c960b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe2cdda1-2a72-419e-938f-849347c35316.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe2f692e-4414-48b7-b678-80468f32f5e8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe64652d-1065-4ffd-941a-cc2852806a7f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe649351-1e1f-4f74-948a-1e880d47a23c.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe6fddd2-db96-44e1-b0c1-92619bc81a73.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe7a2767-e3c0-47f3-879d-a746e94c1113.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe7e5735-f882-4df0-9015-d5433207f98f.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe80e708-b652-410c-a3db-f16d102765e8.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fe86a338-3d43-4470-835a-94ecb2cea7ae.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_feb65011-50f0-4ccd-9913-dc41a2a02766.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_feb9cd98-1e54-42b8-950c-f1e8dbd1e814.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_febdf2fe-4de1-4b2c-a095-12de1a9a6e2b.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_feca2c7c-867f-428d-9030-53be4d2043cb.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fecb7a3b-d359-4b5d-9698-394c11225f6e.npy,0,Healthy
./data/coughvid_spectrograms\coughvid_fecd36d9-51d9-4c71-b9fc-0bf72e91afee.npy,0,Healthy
